dataset,flag,geartype,hours,mmsi,shipName,vesselId,vesselType,value,activityDatasetId,flagTranslated
public-global-vessel-identity:v3.0,ESP,Set gillnet,226.93360388888885,224063940,F/V NUEVO LIBERTAD,467271205-5103-8957-2276-f0951e185f6b,FISHING,226.93360388888885,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,226.11861111111108,228345000,F/V LE TRAPPEUR,2c19a660d-de22-0355-3fc7-2cb06d3f9721,FISHING,226.11861111111108,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,,Fishing,226.06166666666664,109060146,BOUEE ORION 4,5383477fa-ab47-855b-705b-4809afdd4d2f,FISHING,226.06166666666664,public-global-fishing-effort:v3.0,
public-global-vessel-identity:v3.0,FRA,Trawler,223.68888888888893,228224900,F/V INSOLITE,2d51d03a4-4c5b-1e03-5e64-5a5cf747db3f,FISHING,223.68888888888893,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set longline,223.6255555555556,224618000,PUNTA CANDIEIRA,d2bbfb07f-f918-5e6b-7515-d0b4ae0a2a29,FISHING,223.6255555555556,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,223.47111111111113,224157000,BASALDUA,4013ae9f6-6402-6e0f-41fa-a7b71f62ecae,FISHING,223.47111111111113,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,223.31833333333338,224057370,KOROKO,81e36d16b-b001-a805-49c1-4f7998eb56c1,FISHING,223.31833333333338,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,222.04416666666665,228390000,F/V CAP NO,a64825c52-22d9-1a94-3fd2-dc474ec897d5,FISHING,222.04416666666665,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,218.87027777777783,224042160,O`ORIENTE,ace2a0c69-92c5-6265-13d6-76df3552df60,FISHING,218.87027777777783,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,217.54222222222216,224146950,O SUBRIDO,ed671e763-3477-4b25-7cb8-b792224849a5,FISHING,217.54222222222216,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,216.8844444444444,224198440,NUEVO TRES COSTAS,325430b77-7baa-105d-82a6-73888b481d13,FISHING,216.8844444444444,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,215.99583333333337,224279660,NUEVO SALVADOR PADRE,5c6ad9b00-0d92-56c4-2d02-6ee476bff2d9,FISHING,215.99583333333337,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fixed gear,215.9891666666666,224030940,ARADON BERRIA,fa24ddd4e-e1c2-b9dc-49ee-a537998aa0b1,FISHING,215.9891666666666,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,215.81111111111102,224658000,GALIANA PRIMERO,01391741c-c59b-35ae-f379-b2c85545c693,FISHING,215.81111111111102,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,215.34638888888884,224093330,ARGOTE DOS,a080c2c60-00f8-9199-4097-4617691336d4,FISHING,215.34638888888884,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,215.1525,224015440,MARUXIA,5e5c56040-0e67-ebff-1d99-5ea6ddb57ad2,FISHING,215.1525,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,214.27277777777778,224101980,PORTOSIN DOS,3a3fbb57a-ab8f-293e-5413-7f78d7e229bb,FISHING,214.27277777777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,213.95166666666665,227316490,F/V LE CROISICAIS,29cbcbf59-97ad-3f6f-3e00-82796ad6419c,FISHING,213.95166666666665,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Pole and line,212.8361111111111,224082580,EL MACIZO,d703a7d32-2b3a-fb34-8509-63944dee0ad9,FISHING,212.8361111111111,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,211.7044444444444,224119550,FARO SISARGAS,ec7040b5d-ddb4-e55f-e80b-0cd553f0c3c1,FISHING,211.7044444444444,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,210.07722222222222,224108450,MAYAD0R UNO,1942192ef-fa38-b197-d975-2e47b7b11116,FISHING,210.07722222222222,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,209.1702777777778,225362000,FARO DE BURELA,969dfc1db-bb14-a27e-c84e-2b4109e21fdb,FISHING,209.1702777777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Purse seine,208.3702777777778,224073630,PLAYA DE CESANTES,ec7ddd427-72da-ca6e-cf52-c8e1441b94d0,FISHING,208.3702777777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,205.52944444444444,225988667,OPRONTO,b27d12f88-8ecb-1e3c-f183-c94714a3ae67,FISHING,205.52944444444444,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,204.91138888888892,224232360,CASTRO VERDE,9a35afadc-c413-622a-5a03-f90ea07560bc,FISHING,204.91138888888892,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,204.00222222222226,224005830,O CAPRICHO,1b6e364ed-da2a-3031-3be0-97900c2c26e0,FISHING,204.00222222222226,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,203.94777777777776,224014530,F/V PLAYA DE BARES,3aae1db25-5f1a-4acb-bdbf-7207741cd756,FISHING,203.94777777777776,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,203.76305555555555,225989357,LITORAL,f3ad2e3be-e577-bcc6-9162-e7e4f069f15b,FISHING,203.76305555555555,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,201.1980555555556,227304010,Unknown vessel,d5210b3ee-eb90-2f50-8d6b-255386d93a43,FISHING,201.1980555555556,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,200.99833333333328,224215890,Unknown vessel,d78e56890-036b-ffe5-3c93-83b31b990095,FISHING,200.99833333333328,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,200.84916666666663,224144750,GURE ITXAS BEGI,b6cefd1df-f493-0ce4-17a7-d5bda27823bd,FISHING,200.84916666666663,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,198.13361111111118,225384000,NUEVO PEREZ,6065f6bf8-8ecb-5fdc-2971-12200b99361a,FISHING,198.13361111111118,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,197.50194444444446,228931000,F/V CARLA EGLANTINE,d1591d1b0-0b82-e0cf-9dae-9bb426940871,FISHING,197.50194444444446,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,197.38027777777774,224068580,CRUCEIRO DE PAZOS,f17aeb46f-f353-d286-c2e9-26220a5fd70c,FISHING,197.38027777777774,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,196.7786111111111,224299000,REY DE OLAYA,dc506c256-657e-3b58-7430-8f0757a5ddce,FISHING,196.7786111111111,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,195.10805555555555,227640970,Unknown vessel,5156e0bd0-0cb7-86e7-76e8-3fafa1fca557,FISHING,195.10805555555555,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Drifting longline,193.65916666666666,224021820,LUSITANIA PRIMERO,d4c669ba4-4422-2c40-4a7a-d43df3d5dfc9,FISHING,193.65916666666666,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,192.5461111111111,224136380,VIRGEN TERCERA,91666fdf5-5b79-3645-64da-8d199b76cd7e,FISHING,192.5461111111111,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,192.53916666666663,224071740,VIRGEN DEL FARO,44520594f-f99c-ecc8-62eb-ec888da2aea8,FISHING,192.53916666666663,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,188.43388888888887,227561230,DOGGER,979e02f22-2f88-fbc7-3756-c373452e141c,FISHING,188.43388888888887,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,187.78555555555556,224052450,RIOBAO UNO,c06d5855a-a31e-b711-8f04-642adbdde66a,FISHING,187.78555555555556,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,183.0702777777778,224106440,Unknown vessel,bab269066-680c-f6ab-98e4-fdc9e4364132,FISHING,183.0702777777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,181.98277777777787,224094740,F\V CRUZ Y CRISTO,2697b402a-aabb-8d35-8fb5-37138f715787,FISHING,181.98277777777787,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,181.90333333333336,224128680,OS XUXOS,a679613e0-065e-3567-6168-c30ec4ff5459,FISHING,181.90333333333336,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,180.15083333333328,224009240,CABO DE SAN LOREZO,426e452e8-855b-5531-bf54-c7fe0d63b4ff,FISHING,180.15083333333328,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fixed gear,179.6641666666667,224980870,NUEVO SALORIO,ab99fd45d-ddca-039f-e030-0f4e31410ec6,FISHING,179.6641666666667,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,176.13388888888898,227860000,F/V MAGAYANT,80d784ef9-9d55-200a-2045-bca073235a91,FISHING,176.13388888888898,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,174.8063888888889,225994807,FERVOROSO,b58e70e74-49ab-3267-3eea-bd6aa0f40813,FISHING,174.8063888888889,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,173.71016583333332,224101890,GALAICO SEGUNDO,471f63ea4-4956-a371-1ffb-ac68bfb90a7d,FISHING,173.71016583333332,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,173.5886111111111,227533000,F/V YANNICK,7b129ffca-af30-6001-2bfc-f3f84e09a6e3,FISHING,173.5886111111111,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set longline,173.51999999999998,224175960,CURRANA UN,b83b70753-382f-87d9-90de-f5fd1e160b39,FISHING,173.51999999999998,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,173.07583333333335,227657220,F/V L ORCA,6834cd000-0e08-c397-7aa5-36f2f04c1f77,FISHING,173.07583333333335,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,171.30388888888888,224106260,BERRIZ PATXIKU,0f9914e2b-b7a2-290e-391b-2f345b8411d0,FISHING,171.30388888888888,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,171.10194444444437,224221430,EL MARINERO,5a1298cd5-5220-caaa-1660-84e979f8edd5,FISHING,171.10194444444437,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,170.0863888888889,224102530,O POCHE,20098317d-d8a2-b61e-ae3c-751f032216d5,FISHING,170.0863888888889,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,169.79888888888888,224225430,LUTXI,0733bca6d-df16-13a8-4c3e-2dacaf389915,FISHING,169.79888888888888,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,169.66472222222222,227319490,F/V LES CHOUCHOUS,bfbd4c87f-f485-be6f-6fab-5d1f7184716b,FISHING,169.66472222222222,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set gillnet,169.55277777777783,224223670,NUEVO MARGIL,0505e95ab-b306-51bb-cad9-2cf7fc0d9519,FISHING,169.55277777777783,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fixed gear,169.00722222222223,224331590,SIEMPRE SAN ROQUE,0a135802c-cf98-e50c-e7cc-2395b2e280dc,FISHING,169.00722222222223,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,168.9872502777778,224050280,OSTARTE,7313c5d2a-a59d-bf74-ad47-0cf934208197,FISHING,168.9872502777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Pole and line,166.80638888888885,224147740,NUEVO JUAN SANTANA,15adb27cf-fa47-b9cf-b3c5-87bb73d41e9a,FISHING,166.80638888888885,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,165.54000000000002,224042880,NOVO XOEL,6e2aaa324-498f-aaf3-a2e5-a3c600b4b33b,FISHING,165.54000000000002,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other,164.73833333333332,224949000,PUNTA CANCELADA,eb7b4319e-e4d8-aba4-4a20-2fa6968200d3,FISHING,164.73833333333332,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,164.58222222222224,224162880,TERCERO DOS MEROS,1a2a7fa51-13dc-f049-3a0e-d4cb6b9bbe1b,FISHING,164.58222222222224,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,164.54416666666665,225988313,NVO PLAYA DE CARINO,929d2fc46-6e4b-aad6-329a-bd48873a7fc5,FISHING,164.54416666666665,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,164.48916666666662,224051950,FARO DE ONS,337000eb2-2ad2-d646-e3d9-c9e1a8ea4aa9,FISHING,164.48916666666662,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,163.5238888888889,224028550,NOVO AMEIXA,b0318798a-a343-1ca4-4570-1b6a8f4f67ae,FISHING,163.5238888888889,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,162.52694444444447,224079240,SIEMPRE SANTA MARIA,dc01947ec-c457-b1b7-d115-51148ad7c596,FISHING,162.52694444444447,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,IRL,Trawler,161.77944444444458,250269000,REALT ARA,ec069cf28-816f-f2e1-0097-4654c2d5d261,FISHING,161.77944444444458,public-global-fishing-effort:v3.0,Ireland
public-global-vessel-identity:v3.0,ESP,Set gillnet,157.05111111111114,224221930,LA PLAYA UNO,6ec5331e6-6876-c70d-c585-3e45012dff5c,FISHING,157.05111111111114,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Drifting longline,156.77027777777778,224116380,PUNTA DO CASTRO,b2f9940b9-9945-80d3-e883-851dd48fa5a6,FISHING,156.77027777777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,156.72527777777776,224137880,GOIENKALE,c4612f269-9fc2-5ab1-d12a-ce9aab992b81,FISHING,156.72527777777776,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,156.60472222222225,224067940,NUEVO PENIL,466a4eda9-92f0-402f-9ac5-272d76dde045,FISHING,156.60472222222225,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,156.30888888888884,224012660,NVO HNS CORTABITARTE,0f0d5dcfa-af26-8644-86e6-4607d9a802c6,FISHING,156.30888888888884,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,155.85583333333335,227833000,F/VLE TAD,489cba923-3049-ffea-88eb-d1b88f08845a,FISHING,155.85583333333335,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Trawler,154.85194444444437,224171360,O CANTINO,82d5362c6-6916-559f-af2f-2592f574ee45,FISHING,154.85194444444437,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,IRL,Trawler,153.46583333333334,250006112,ELLA,8564b129b-be3a-329d-8c20-14d1706e5c09,FISHING,153.46583333333334,public-global-fishing-effort:v3.0,Ireland
public-global-vessel-identity:v3.0,ESP,Set gillnet,150.7036111111111,224100870,SAN MARTINO DOUS,ad7f54f73-37fd-36f9-5747-519407c68070,FISHING,150.7036111111111,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,150.495,224021730,HNOS ISTILLARTY,50ef3ab8f-f988-3916-ec13-3a4949e261f6,FISHING,150.495,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,149.62111111111113,225985576,MANOLO DEL TERIN,36adc575b-b285-26c4-3b07-5e116a2f575d,FISHING,149.62111111111113,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fixed gear,148.9016666666667,225985132,SIEMPRE SAN PABLO,0494c9c9f-feaa-1a66-5826-7263378cb27d,FISHING,148.9016666666667,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,BLZ,Inconclusive,145.6938888888889,312021000,GERD,a5864e3f3-38e3-167d-8b54-2a64aa03ca25,FISHING,145.6938888888889,public-global-fishing-effort:v3.0,Belize
public-global-vessel-identity:v3.0,ESP,Set longline,143.89305555555558,224072280,GURE ITXAROPENA,46e551bc0-0b5b-5b87-8771-40f643746797,FISHING,143.89305555555558,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Troller,142.75888888888892,224112790,ESMERALDA TERCERO,ce9df8ff8-8a40-9d57-c0cb-51bc2e2df986,FISHING,142.75888888888892,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,142.73638888888888,228138000,F/V VICTOIRE-CELESTE,7ce5a7b57-7e37-c50c-795b-de54ffbedafe,FISHING,142.73638888888888,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Purse seine,142.7025,224085560,MUNDAKA,239d69ee2-2f72-ace9-9694-3ae570635bb9,FISHING,142.7025,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fixed gear,142.6977777777778,224218130,YODAM,0ca3ea5eb-b6a9-773c-730f-3b112dfea36b,FISHING,142.6977777777778,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,142.64861111111114,224127240,COMILLAS TERCERO,6125fa302-2acd-fce4-37fb-8f9dee074636,FISHING,142.64861111111114,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,142.64555555555557,224005670,PEDRA DO MAR,e2dd2b576-641e-fd88-5da0-786643089aa4,FISHING,142.64555555555557,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set longline,142.5705555555556,224227000,F/V N.CRISTODELBUENV,42626ea48-8c9e-cfba-0445-6229303f3c7e,FISHING,142.5705555555556,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,142.25333333333333,224085250,GAMECHO,eda7e2550-03b2-7581-eb9d-9517670d8c8b,FISHING,142.25333333333333,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,142.00944444444445,227642080,F/V L ABSIDE,5221656a6-6f80-bece-3348-df44f07c53fc,FISHING,142.00944444444445,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Fishing,139.0588888888889,227909000,F/V RABELAIS,8814157ad-d7aa-b520-ac00-6e54087e25e7,FISHING,139.0588888888889,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,137.25750000000002,228200000,F/V ROUDOUDOU,d9db03947-71ae-fd5a-3c3f-782d038f0136,FISHING,137.25750000000002,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,136.0772222222222,225982788,SANTINHO DO MAR,9e16ac410-0abc-2209-8325-1802cd2e6e35,FISHING,136.0772222222222,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,135.52694444444444,224327890,PEGAL,bbc46411b-bd29-f679-403c-81cb7c9398df,FISHING,135.52694444444444,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,135.4905555555556,224103760,MARCELINA LECUE,2a4304dc5-5e20-47e9-3fb5-deb53cb59dfd,FISHING,135.4905555555556,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,135.08361111111108,224239960,NUEVO PLAYA LUANA,b09c96df3-3fdb-3bf3-6b7e-201751c4eaa9,FISHING,135.08361111111108,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,135.02750000000006,224005820,MURO DE FONTAN,7a4dfffe2-2ae3-8341-f460-b9d025c9a01a,FISHING,135.02750000000006,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,133.99916666666667,227412000,F/V KERSINY,67979a80f-ffe4-b396-45e8-f6b4510454f0,FISHING,133.99916666666667,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,132.57277777777776,225987542,PRAIA DE AROU,6659cd49e-e605-af16-9120-b178af12132f,FISHING,132.57277777777776,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,131.94972222222222,224181160,MADARI,b73115b96-6bfd-81e1-080c-768eed8650ff,FISHING,131.94972222222222,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,127.67000000000002,224020750,MAR DE GRECIA,4595cd3ce-e188-b917-6f58-08ba59bd1f14,FISHING,127.67000000000002,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,125.03944444444447,228240900,F/V P`TITE MILA,c56d95dd2-2bdb-badd-a218-cae264737b17,FISHING,125.03944444444447,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fishing,123.72027777777775,224495570,BETI ISKANDER,0525539c0-0738-3477-72a5-d873eb79e319,FISHING,123.72027777777775,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,122.97499999999997,224003580,A TENENCIA,4b0830cf6-65f4-fdd7-f6bd-d0bfdd00d346,FISHING,122.97499999999997,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Fishing,122.00444444444449,224007820,GAZTELUGATXEKO DONIE,d6e0a7ad2-2d37-8ae9-cd8e-6b2219be9d8d,FISHING,122.00444444444449,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,121.54666666666665,225991651,NUEVO MINONES,204d7bc42-2bc2-70f4-a4a5-57569c4c93ab,FISHING,121.54666666666665,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,120.80611111111111,228364600,LE DOLMEN,387c66d0f-f4be-61dd-8cbf-0bb799b555fa,FISHING,120.80611111111111,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Fixed gear,120.68944444444443,224205930,SIEMPRE NOAMAR,75795e506-6a06-5032-0c5d-7dc884250921,FISHING,120.68944444444443,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,119.69749999999998,224022350,PUNTA DEL ESTE,96d567522-200f-acad-765e-8b2edd31d1f6,FISHING,119.69749999999998,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,IRL,Trawler,119.42527777777778,250000428,ATLANTIC QUEST,8b6c1cb81-1472-f2a8-7ca0-3f2a10065f50,FISHING,119.42527777777778,public-global-fishing-effort:v3.0,Ireland
public-global-vessel-identity:v3.0,ESP,Fixed gear,119.37833333333333,224056960,PLAYA DE TRABA,e11221fef-ff1f-46e4-64bf-fd6cdfb9f947,FISHING,119.37833333333333,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,119.0288888888889,228157000,F/V EL AMANECER,84fd94a56-65eb-adb0-a678-ef53cba8c9e5,FISHING,119.0288888888889,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,ESP,Other purse seines,116.0122222222222,224029830,NUEVO MAR GLORIA,6ec02e33f-fe87-3107-e512-f07c3fb43c98,FISHING,116.0122222222222,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Trawler,115.25416666666666,224094960,ILLA DA CREVA,0061c05e6-640a-39a7-3db0-21b915d2b848,FISHING,115.25416666666666,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,114.16944444444444,224048880,REINA CONSUELO,0a5b5e483-3439-a087-a7d3-ead703b6ad4e,FISHING,114.16944444444444,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Set gillnet,114.08972222222225,224016330,SIEMPRE ANGELA,8e8bb8459-9e52-377b-d5a2-b88cab31dec3,FISHING,114.08972222222225,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Other purse seines,114.00277777777777,224107990,O VISCAYA,996badc24-4c3a-bca4-c3a8-a3e4affc6704,FISHING,114.00277777777777,public-global-fishing-effort:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Set gillnet,112.36333333333333,227629620,FV BLACKANDWHITE,37ca78a40-06ad-d7f8-20c8-710feefdbb91,FISHING,112.36333333333333,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Fixed gear,111.23,227636430,MILA,47fe5fd29-93be-7f11-1472-131873946bf5,FISHING,111.23,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,110.40416666666667,228329000,F/V NAUSICAA,7e2f28d77-7828-bb5a-78c4-d0f37d8d3240,FISHING,110.40416666666667,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,110.20749999999998,227172660,PITXIN,5765ee4a8-8af2-75e3-a998-ef4f50e528cc,FISHING,110.20749999999998,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set gillnet,110.06611111111111,227808000,F/V OISEAU D TEMPETE,0de3b3abe-ed55-51f4-5f0b-8559ead9ebcf,FISHING,110.06611111111111,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Pole and line,109.975,227138500,Unknown vessel,8f673e537-76fe-6414-5d5f-7a2f7edcd97a,FISHING,109.975,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set longline,108.97111111111109,227978000,F/V MEABAN,4bc00d5ff-f652-903f-90e8-4d0d9a32f6fc,FISHING,108.97111111111109,public-global-fishing-effort:v3.0,France
public-global-vessel-identity:v3.0,IRL,Trawler,108.8152777777778,250005539,TEMPO,479173846-62ff-993f-1eaf-2b0477c3c159,FISHING,108.8152777777778,public-global-fishing-effort:v3.0,Ireland
public-global-vessel-identity:v3.0,FRA,Trawler,108.49444444444443,227641030,Unknown vessel,a14fe1224-4943-dc51-de80-b4becbd57d65,FISHING,108.49444444444443,public-global-fishing-effort:v3.0,France
