dataset,flag,geartype,hours,mmsi,shipName,vesselId,vesselType,value,activityDatasetId,flagTranslated
public-global-vessel-identity:v3.0,,Gear,37,91800234,SERTAN 03 95%,34ffb4715-574c-8c7f-e9d1-a5abdf165916,GEAR,37,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,ESP,Other,37,224230450,PIRATA,5a17e44dc-c415-1f32-fcb0-d01ec2cedaf6,OTHER,37,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,MLT,Other,37,256495000,BALTIC FROST,f50d886a6-6c70-1af2-b353-2c0169556e04,OTHER,37,public-global-presence:v3.0,Malta
public-global-vessel-identity:v3.0,CYP,Other,37,209918000,ANDROS,540f24554-4b64-59c6-3e98-1e31fc0d59f3,OTHER,37,public-global-presence:v3.0,Cyprus
public-global-vessel-identity:v3.0,BMU,Other,37,310478000,LNG CROSS RIVER,f5fcadf3b-b732-b978-ed3e-fb46abe7c2ce,OTHER,37,public-global-presence:v3.0,Bermuda
public-global-vessel-identity:v3.0,LBR,Other,37,636016363,CHEM NEW ORLEANS,5c3f67c22-21a0-90ee-2002-2d293abef36e,OTHER,37,public-global-presence:v3.0,Liberia
public-global-vessel-identity:v3.0,VGB,Other,37,378113024,MAXICAT VICTORIA,44f4d35cc-c91d-4d13-d8c7-f85c8a8368d2,OTHER,37,public-global-presence:v3.0,British Virgin Islands
public-global-vessel-identity:v3.0,MLT,Other,37,229471000,CORCOVADO LNG,637f14e7f-fef7-f3af-0c23-b47f09b8432c,OTHER,37,public-global-presence:v3.0,Malta
public-global-vessel-identity:v3.0,FRA,Other,37,227489870,AQUARIUS V,2c077aaae-ee6e-30d3-219b-45e4b30659ff,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,SWE,Other,37,266475000,NAUTILUS,20110522b-b632-6f6d-06a4-aea8f3f0b749,OTHER,37,public-global-presence:v3.0,Sweden
public-global-vessel-identity:v3.0,GRC,Other,37,241770000,ATLANTIC,c698ccad5-5085-bc53-60d7-ed5423c1fdc6,OTHER,37,public-global-presence:v3.0,Greece
public-global-vessel-identity:v3.0,MHL,Other,37,538005868,ARDMORE CHIPPEWA,b370c04d4-4235-5478-1af7-deb5e5fa0aea,OTHER,37,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,,Other,37,399999999,FRENCH WARSHIP,3c34aade9-9f8b-fb41-c614-7bda87a64b4c,OTHER,37,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,HRV,Other,37,238145840,ABALONE,5e2a2cb88-82d7-a856-d9b9-790219749e2d,OTHER,37,public-global-presence:v3.0,Croatia
public-global-vessel-identity:v3.0,GRC,Other,37,241779000,SEA CORAL,180f81671-1768-cfd9-77ab-e039a0004e4e,OTHER,37,public-global-presence:v3.0,Greece
public-global-vessel-identity:v3.0,MHL,Other,37,538009743,MARLIN SHIKOKU,e8ee1943a-a15a-5d15-f602-7adf2bcf39d0,OTHER,37,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,MHL,Other,37,538009990,AMALIA M,ab0cd41f8-82f6-8366-5211-72c8d47a4161,OTHER,37,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,,Other,37,109020044,L`AIGUILLON,831c4f47f-f8b0-2223-6aaf-1eb78997d6a6,OTHER,37,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,SGP,Other,37,566761000,MARITIME MERIDIAN,c2346aa5a-a9e3-e9c9-83e7-3bd53974f19a,OTHER,37,public-global-presence:v3.0,Singapore
public-global-vessel-identity:v3.0,MHL,Other,37,538007962,IONIC ASPIS,11bf5b3fe-eba4-0e56-2434-80a9decd985b,OTHER,37,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,FRA,Other,37,227800480,JEAN LEDUC,0fe8be59a-a9dd-c387-998c-be49e1882ea5,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,227733770,ALIOTH,e2fd2312a-aa95-9c5c-df1a-40aba798e9a2,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,227404850,AD HOC,b121dd260-0049-f3ff-089d-c1e69873577a,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,227445910,ILE SEGAL,774d21060-0710-b42d-5be5-f5226c8be797,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,IRL,Passenger,37,250006636,PIVOT,d048bd115-5918-b40b-f148-ecb123afc66b,PASSENGER,37,public-global-presence:v3.0,Ireland
public-global-vessel-identity:v3.0,FRA,Passenger,37,227276070,WILDSIDE SOLO SAILOR,e48249096-658e-7179-2a26-319aacc98ad8,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,227733310,BLEIZ GWENN 850,8623458ac-c0c8-7032-ff83-df5261684131,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,227089930,BONIFATO 3,b70bb275c-c6d2-832f-539b-2b7b824e7d6a,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,NLD,Passenger,37,244387860,MARIE,1db19580d-d78f-f580-e79c-5991dd96b09f,PASSENGER,37,public-global-presence:v3.0,Netherlands
public-global-vessel-identity:v3.0,FRA,Passenger,37,227767850,RIMOUSKI II,6011ae9de-e58a-459b-2baa-307c4a5d7526,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,228030650,JABRY,3df043df5-5c85-4d22-1bbd-a2b9cb729be9,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,227141280,NAILA,4f028665e-e8bf-8572-fb62-298335ed20ee,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,GIB,Passenger,37,236112756,LUPA,0b017c5ab-bb0a-7cc4-373b-3098d78c657b,PASSENGER,37,public-global-presence:v3.0,Gibraltar
public-global-vessel-identity:v3.0,FRA,Passenger,37,227537460,INCOGNITO,978244f44-457e-775d-3bf5-3f939e67d833,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,227739940,PEN DUICK 2 SOLOSAIL,9bd1ae592-26ce-1c18-390b-a5ab86a69e60,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,37,224184460,TRITON OCHO,bf29fa91a-a65f-2f22-856c-6727bd7ab02c,PASSENGER,37,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,BHS,Passenger,37,311084000,STAR PRIDE,067ee5aa1-1840-1673-3323-bf5e58b60551,PASSENGER,37,public-global-presence:v3.0,Bahamas
public-global-vessel-identity:v3.0,FRA,Passenger,37,227179780,ALMA,699864471-187a-6764-04d8-bc5133ecafb4,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,BEL,Passenger,37,205992310,SLEIPNIR,0a9969940-0378-0351-4f42-4a785dd8670c,PASSENGER,37,public-global-presence:v3.0,Belgium
public-global-vessel-identity:v3.0,FRA,Passenger,37,227867270,CAYMAN 3,080639af0-05d1-2d47-7d46-a0aff330cc56,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,227373030,ATALANTE,0ee5bfe7f-ff24-d32c-014d-0b10a4dc8173,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,227958140,STEVOYA,b23a1b204-4f2b-4d46-3eb9-5248108d2d6e,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,37,227465840,MER AGITEE,1dd74ac4a-ac12-0dd1-3214-88402f05626f,PASSENGER,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Passenger,37,111224506,Unknown vessel,efe13aced-dcc5-63d9-2b8f-f5d276e36f9b,PASSENGER,37,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRA,Pole and line,37,228068240,KIMA,f0ff0e34e-e4b9-c674-2444-4beebbc81c40,FISHING,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set longline,37,228110000,F/V GURE ANDRE,07d5eb70a-a175-4161-80c4-6e3f7e946e89,FISHING,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Trawler,37,227120900,P`TIT OURS,dab2e533c-c8d4-bd9a-067c-bdfdd1592495,FISHING,37,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,PAN,Cargo or reefer,36,357483000,BURAK,484e22713-3f35-51a4-d126-1a4220f87243,CARGO,36,public-global-presence:v3.0,Panama
public-global-vessel-identity:v3.0,NLD,Cargo or reefer,36,246776000,AMADEUS TITANIUM,4dfc9cec9-99b0-ce6e-6369-4e1869a5aa36,CARGO,36,public-global-presence:v3.0,Netherlands
public-global-vessel-identity:v3.0,MLT,Cargo or reefer,36,215521000,ADELINA,879db2752-254b-1bea-0e8c-4fea2e452b77,CARGO,36,public-global-presence:v3.0,Malta
public-global-vessel-identity:v3.0,BRB,Cargo or reefer,36,314702000,WILSON BRUGGE,efc3a6109-9483-0215-af3d-e79c50798991,CARGO,36,public-global-presence:v3.0,Barbados
public-global-vessel-identity:v3.0,BHS,Cargo or reefer,36,311034100,JAWOR,2db5c2dea-ab08-7759-4b6f-2be84c2d24f0,CARGO,36,public-global-presence:v3.0,Bahamas
public-global-vessel-identity:v3.0,FRA,Fishing,36,227968630,TIBOKO,f845098d9-99d4-af9b-29e8-c217beb1a0de,FISHING,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Gear,36,941206295,JE BOYA N3     11.2V,a4b9254cf-fe3d-e1a1-8919-9d46d6e54cce,GEAR,36,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,,Gear,36,918000857,BOUEE JOHANJE 01 31%,f70bab29e-e601-0839-6a92-611bd1e2a664,GEAR,36,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,MHL,Other,36,538006699,TRINITY,04371b0b3-31c2-fda4-c53e-56e2ec3ef7b4,OTHER,36,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,FRA,Other,36,227298060,MATIN,12c0ebf54-48d9-0a2a-5f7c-2aafbb06a8c7,OTHER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,MHL,Other,36,538010073,ZUMBA,63101895b-bd88-c0c8-1336-7d137804bd5a,OTHER,36,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,FRA,Other,36,227193950,ALCAZAR,a28711cbc-c2b6-3e0d-d087-471461aa176a,OTHER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,CYP,Other,36,210486000,SANTONA,ea701daad-dc18-86a4-79b4-9c82f86da37d,OTHER,36,public-global-presence:v3.0,Cyprus
public-global-vessel-identity:v3.0,MLT,Other,36,229535000,MIRO D,77bc78910-0ac5-1f0f-5828-dc675b222a05,OTHER,36,public-global-presence:v3.0,Malta
public-global-vessel-identity:v3.0,PRT,Other,36,255804740,MONTESTENA,806c8df30-01d1-c66a-7139-216912aa37a3,OTHER,36,public-global-presence:v3.0,Portugal
public-global-vessel-identity:v3.0,PRT,Other,36,255801270,CORAL ESSBERGER,78fc81d0f-ff26-4491-a859-1c1a8ecb23ab,OTHER,36,public-global-presence:v3.0,Portugal
public-global-vessel-identity:v3.0,MHL,Other,36,538005550,LOKHOLMEN,203028a35-5657-ba13-c9fa-2bde0df633eb,OTHER,36,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,ITA,Other,36,247013600,FALESIA,0c93e7af5-57b2-47c0-a31f-7c29747f9aef,OTHER,36,public-global-presence:v3.0,Italy
public-global-vessel-identity:v3.0,NLD,Other,36,244717887,Unknown vessel,f194c6733-323d-97eb-727b-6bef66d0166d,OTHER,36,public-global-presence:v3.0,Netherlands
public-global-vessel-identity:v3.0,MHL,Other,36,538006010,STI MEMPHIS,af22c67b1-1efe-3a2f-2d03-1c7de3b5f5dd,OTHER,36,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,FRA,Other,36,227843360,TEQUILA SUN RISE,d261cc0f4-4e99-3fe4-8ce7-42617112c32c,OTHER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,MLT,Other,36,229171000,M/T ZUGA,7ef6229a9-9e4a-1c9b-72b0-8cf86ec8f702,OTHER,36,public-global-presence:v3.0,Malta
public-global-vessel-identity:v3.0,NOR,Other,36,257729000,SIGAIA THERESA,6c6fe841a-ab88-b21f-2df3-453127c90eb9,OTHER,36,public-global-presence:v3.0,Norway
public-global-vessel-identity:v3.0,BHS,Other,36,311035500,SONANGOL KALANDULA,09f13c0b1-1a1e-b0a3-a54f-17fd374f5ad0,OTHER,36,public-global-presence:v3.0,Bahamas
public-global-vessel-identity:v3.0,FRA,Other,36,227323100,KONG,1363ffaa2-254c-f129-2b01-f0da30a97669,OTHER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,36,227640210,ZIGGY SOLO SAILOR,54a0126d6-6f0d-c719-1981-5e16900996e0,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,MLT,Other,36,248054000,MED ARCTIC,5184aee27-7ead-a4ee-537c-43e1a35f15a9,OTHER,36,public-global-presence:v3.0,Malta
public-global-vessel-identity:v3.0,MHL,Passenger,36,538010402,ENERGY CRAFT 1905-15,5514d7af0-0286-3254-775f-dfbfa02a2822,PASSENGER,36,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,BEL,Passenger,36,205326470,SANZARU,0a17fa0a4-4cd3-3e57-1cb0-9a7fe5f89762,PASSENGER,36,public-global-presence:v3.0,Belgium
public-global-vessel-identity:v3.0,IRL,Passenger,36,250001555,TARA,2ba3fe7b1-10be-44b3-b61a-1da31ccb1d54,PASSENGER,36,public-global-presence:v3.0,Ireland
public-global-vessel-identity:v3.0,FRA,Passenger,36,227843670,Unknown vessel,4cbc8941b-b577-4c19-381b-89df20e65518,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,36,227533780,PEGASE,390c0d083-3448-57ff-4b1b-ad16c7f1c87e,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,DEU,Passenger,36,211831400,JOLI AME,d7f6734d9-97d4-3647-bf44-92f3b668deed,PASSENGER,36,public-global-presence:v3.0,Germany
public-global-vessel-identity:v3.0,FRA,Passenger,36,227364590,PEAU ROUGE,065d06ad5-5eac-1bf0-0f07-23346247053f,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,DEU,Passenger,36,211187680,CHARLOTTE,22ec9ba59-9ee9-101c-b5ab-cad32e6788af,PASSENGER,36,public-global-presence:v3.0,Germany
public-global-vessel-identity:v3.0,FRA,Passenger,36,227684620,MAVERICK II,d930568bc-cc34-9c7a-59d8-f04bdf8046d3,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Passenger,36,225990684,KRISTINA SOLO SAILOR,2ae000267-7136-98b1-ccc9-55c52a8d5f85,PASSENGER,36,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,36,228170810,Unknown vessel,20e3ab40d-dc00-552d-3e17-6f3b3a4f7f4d,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,36,228024220,"ALINOSIS II         ",7b7deeb66-6f3b-5542-7d1f-f1e5cfed9ac4,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,DEU,Passenger,36,211887050,BALU,20a39602f-f217-5a01-1e17-9ada56c831b0,PASSENGER,36,public-global-presence:v3.0,Germany
public-global-vessel-identity:v3.0,FRA,Passenger,36,227279030,GIN TONIC,68d5cd9b1-1c76-cf51-0d2b-6c9163b2555e,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,36,227037880,TRITON,c368d6ba3-3e8a-c779-2bf3-fb213ca045db,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,BEL,Passenger,36,205657300,ANNABEL,7e7d1dbe1-1a47-b697-d813-b9cb20927bf1,PASSENGER,36,public-global-presence:v3.0,Belgium
public-global-vessel-identity:v3.0,FRA,Passenger,36,227414580,SOLO SAILOR MOANA,dd1f4f397-7b89-f0ed-ff60-f88f71c98cec,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,36,227621960,VASCO,13113fbff-fc1e-cffe-247d-a8ad463450dd,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,36,228450800,REVE BLEU,0c0e6182f-f4a0-997f-2f05-ebf0a81105a2,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,NOR,Passenger,36,257088070,FRIDTJOF NANSEN,fcf42f41f-f1eb-2474-f83b-82b0ade14be1,PASSENGER,36,public-global-presence:v3.0,Norway
public-global-vessel-identity:v3.0,FRA,Passenger,36,228143590,LUSSETTE,56e00a4de-e77f-218c-414b-d5300bfc9eae,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,GBR,Passenger,36,232027789,MARTHA AC,523c5690d-dd5a-f3d4-2c9a-e914e55a7dc4,PASSENGER,36,public-global-presence:v3.0,United Kingdom
public-global-vessel-identity:v3.0,ESP,Passenger,36,225997463,Unknown vessel,73f485f52-2c1b-e702-1e2e-eae688d00166,PASSENGER,36,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Passenger,36,224120520,Unknown vessel,52c191c95-56b9-f925-9b56-201722b6cda2,PASSENGER,36,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,36,227888030,JACKNO,d8c8951e1-14bd-549b-df99-405d153bce93,PASSENGER,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set longline,36,224076440,CORVO,2388e4648-8437-ec43-624c-1e38ea19819f,FISHING,36,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,36,227608160,F/V LE PTILU,54a7133a8-8d2c-6586-0549-1ee1c9a188ff,FISHING,36,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Drifting longline,35,224100530,ZAMORA II,fa8c11ae3-3949-60e6-24b9-80686f962d26,FISHING,35,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ATG,Cargo or reefer,35,305288000,SYLVIA,9394116fd-dff5-dd24-4878-e3e6676b22f5,CARGO,35,public-global-presence:v3.0,Antigua and Barbuda
public-global-vessel-identity:v3.0,NOR,Cargo or reefer,35,257314000,WILSON PLYMOUTH,080398a4e-ed6a-6486-def1-faa1d122dcc6,CARGO,35,public-global-presence:v3.0,Norway
public-global-vessel-identity:v3.0,MLT,Cargo or reefer,35,215665000,GRANDE ATLANTICO,ec8778b88-85c5-fe82-8485-c0bcf9ee3efc,CARGO,35,public-global-presence:v3.0,Malta
public-global-vessel-identity:v3.0,SGP,Cargo or reefer,35,563138700,FEDERAL MASAMUNE,90b91ba6e-ea9b-cbd6-275f-1a4443f9d4ca,CARGO,35,public-global-presence:v3.0,Singapore
public-global-vessel-identity:v3.0,CHN,Cargo or reefer,35,414101000,ZHI YUAN KOU,db1d5c918-8014-2467-098e-3b3e074b3e98,CARGO,35,public-global-presence:v3.0,China
public-global-vessel-identity:v3.0,ESP,Other,35,224983000,ADRIANO KNUTSEN,fcfdb8ceb-bee6-1a4d-a0fb-6b907247b3f6,OTHER,35,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,MLT,Other,35,248483000,ATLANTIS ALMERIA,a49204600-016d-2a67-2567-f08ec6e1d250,OTHER,35,public-global-presence:v3.0,Malta
public-global-vessel-identity:v3.0,POL,Other,35,261001313,Unknown vessel,2eaea3ed3-393c-9a6a-7bd5-606393fe34f5,OTHER,35,public-global-presence:v3.0,Poland
public-global-vessel-identity:v3.0,MHL,Other,35,538005401,STI HACKNEY,e00577feb-be0d-bc82-0611-d209f8c99308,OTHER,35,public-global-presence:v3.0,Marshall Islands
public-global-vessel-identity:v3.0,FRA,Other,35,227335400,BEBOP,d9583b394-4917-42da-464d-9edbc56b4a9d,"OTHER,PASSENGER",35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Other,35,941215685,BUOY CORTO MALT.,9393e58a0-058a-99a9-4afd-5d95b16030f6,OTHER,35,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,BMU,Other,35,310795000,GASLOG WESTMINSTER,e0f26f5cd-d845-180b-b8a5-e9d325153022,OTHER,35,public-global-presence:v3.0,Bermuda
public-global-vessel-identity:v3.0,MLT,Other,35,215958000,HISTRIA PERLA,9dff8f033-3faa-f929-5769-6ebf5f41541b,OTHER,35,public-global-presence:v3.0,Malta
public-global-vessel-identity:v3.0,PHL,Other,35,548934000,BIRDIE TRADER,afc6b1ef4-4334-94ec-306a-d9fada90aa23,OTHER,35,public-global-presence:v3.0,Philippines
public-global-vessel-identity:v3.0,FRA,Other,35,228018760,KOOKOON,9f1ce07b1-1b21-e872-cf5e-7a820201012d,OTHER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,CYP,Other,35,212611000,CHRIS. DE MARGERIE,160416ab9-9d71-d2fb-4f69-af9beb33b80a,OTHER,35,public-global-presence:v3.0,Cyprus
public-global-vessel-identity:v3.0,LBR,Other,35,636019644,AMIF,4ce4c4ecd-dd7b-2743-8794-c338b731c4e6,OTHER,35,public-global-presence:v3.0,Liberia
public-global-vessel-identity:v3.0,FRA,Other,35,228158140,HITZA HITZ,746e79f3c-cb23-5df5-e720-08d67b87f336,OTHER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Other,35,227091440,JORDANN VI,e9a9abd98-8f10-b8e6-4217-1038355b8d2f,OTHER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,GBR,Other,35,235023905,PARFAIT,da40d105d-daf6-903f-0965-a48e32e4f14c,OTHER,35,public-global-presence:v3.0,United Kingdom
public-global-vessel-identity:v3.0,ESP,Other,35,224193170,VIRGEN DEL SOTO,ad60b2d5c-c898-58f5-e1a4-d89e2a2ff396,FISHING,35,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,SGP,Other,35,563127200,SOUTHERN OWL,0bb1f6817-708f-a07c-6c48-af288460f172,OTHER,35,public-global-presence:v3.0,Singapore
public-global-vessel-identity:v3.0,DNK,Other,35,219253000,TORM AUSTRALIA,21387a6d3-3c01-4c03-7dc9-5fb8b9a8777c,OTHER,35,public-global-presence:v3.0,Denmark
public-global-vessel-identity:v3.0,CYP,Other,35,212654000,BORIS VILKITSKY,bcfcb9a70-078b-964d-1b89-7c00bd60aabc,OTHER,35,public-global-presence:v3.0,Cyprus
public-global-vessel-identity:v3.0,ESP,Other,35,224104690,Unknown vessel,aea96152e-eb36-266d-1f3c-cdeb1e5f6e24,FISHING,35,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,35,227723490,EXANTA,78be41985-5f09-1798-3b70-e5d2c402d7ec,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,GBR,Passenger,35,235072179,DAENA,4b75c5597-7d18-60cf-2dbd-f2d18d168445,PASSENGER,35,public-global-presence:v3.0,United Kingdom
public-global-vessel-identity:v3.0,ESP,Passenger,35,225993830,Unknown vessel,8b2db6689-96d4-7dbc-cfd4-387c4db09b2d,PASSENGER,35,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,ESP,Passenger,35,225980525,Unknown vessel,159553a69-9e6c-14e4-ad39-e01746cb68d2,PASSENGER,35,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Passenger,35,227568180,BRIZHILLI,8f345ec06-6209-fea8-fe66-d649ce7b53da,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,35,227153260,Unknown vessel,0ccc3524b-b793-29c0-d601-a38960ebc683,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,DEU,Passenger,35,211250750,SY STENELLA,b5f29bf72-2a20-2224-8914-c36259278f23,PASSENGER,35,public-global-presence:v3.0,Germany
public-global-vessel-identity:v3.0,FRA,Passenger,35,227201030,Unknown vessel,3309e2b85-5c4c-ab59-e96f-4e4f37dbff19,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,35,227351010,ODIN,051a2c34b-b949-e91d-dfbb-1cc694637d69,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,35,227692060,MYRDDIN,6e8d6ce12-29be-d6b4-fd47-75db173031e0,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,35,227982610,HULIE,d252f0fae-efb3-1d4f-0e12-6287a62f96b1,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,35,227537250,IONA,be7912c48-835d-53f5-6575-320f0a33117f,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,35,227901720,HAN SOLO SAILOR,92bdbdadc-c072-9ca3-6684-ac1fb338791a,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,,Passenger,35,221234567,102,566298a88-84e2-37f9-872d-75de12ca0304,PASSENGER,35,public-global-presence:v3.0,
public-global-vessel-identity:v3.0,FRA,Passenger,35,227556020,QUINQUINA,222f42fdf-fe8b-11bf-4492-6b266cd59afa,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,35,227907720,EIGHTCUBE SOLOSAILOR,3f5f10988-87b7-4704-03f1-1c706e69e0c4,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,35,227858630,Unknown vessel,27babd7c3-3197-0a5b-b95f-d3e8f9ce0a72,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Passenger,35,227653440,MEZZO-FORTE,d33d498e0-021b-cb0e-5684-e12752fdcc01,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,BHS,Passenger,35,311001044,SILVER DAWN,fb0b402fd-d65d-3750-3997-0c87c763ee1b,PASSENGER,35,public-global-presence:v3.0,Bahamas
public-global-vessel-identity:v3.0,FRA,Passenger,35,227705820,Unknown vessel,539e62175-5428-b42b-12b1-14c82a71aef1,PASSENGER,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,NLD,Passenger,35,244050482,MARISTE,fdc4da622-2998-9c1f-53c3-b569f6e5ba7c,PASSENGER,35,public-global-presence:v3.0,Netherlands
public-global-vessel-identity:v3.0,FRA,Set gillnet,35,228884000,F/V MOBY-DICK,a25805307-70e0-47bf-8e11-6aa1ee1f93a9,FISHING,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,FRA,Set longline,35,227209970,F/V MAR DE FLORES,62d091961-1d90-ca87-9cb7-f2bece9756b3,FISHING,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Set longline,35,224793000,ECCE HOMO,b60694538-8660-d192-f9d2-1bb5e6df0c1b,FISHING,35,public-global-presence:v3.0,Spain
public-global-vessel-identity:v3.0,FRA,Trawler,35,227145200,F/V LES FRANGINS,47b410154-4987-84ec-3bf8-70263b92cfbe,FISHING,35,public-global-presence:v3.0,France
public-global-vessel-identity:v3.0,ESP,Trawler,35,224091650,Unknown vessel,561ffb10d-d438-726d-3c24-4399a7d9b4df,FISHING,35,public-global-presence:v3.0,Spain
